datacolumns 17
datarows 1739
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.244	0.015604	0.005799	0.006078	0.003725	0.008899	0.027639	0.004544	0.015445	0.005709	0.007785	0.0117	0.005326	0.003466	0.15734	0.004256	0.00327
2.2445	0.015943	0.005881	0.006036	0.003695	0.008915	0.027757	0.004542	0.015318	0.005663	0.007667	0.012172	0.005269	0.003455	0.155122	0.004288	0.003296
2.245	0.016289	0.005965	0.005994	0.003666	0.008931	0.027871	0.004541	0.015192	0.005617	0.007551	0.012654	0.005213	0.003444	0.152911	0.004321	0.003322
2.2455	0.016643	0.00605	0.005952	0.003638	0.008947	0.027984	0.004542	0.015067	0.005572	0.007436	0.013148	0.005158	0.003433	0.150708	0.004354	0.003347
2.246	0.017004	0.006139	0.005911	0.00361	0.008962	0.028093	0.004543	0.014943	0.005528	0.007322	0.013651	0.005104	0.003422	0.148514	0.004388	0.003372
2.2465	0.017372	0.006229	0.00587	0.003583	0.008976	0.028199	0.004545	0.014821	0.005483	0.007209	0.014165	0.00505	0.00341	0.146328	0.004422	0.003397
2.247	0.017747	0.006321	0.00583	0.003556	0.008991	0.028303	0.004549	0.014699	0.00544	0.007098	0.01469	0.004998	0.003399	0.144153	0.004457	0.003422
2.2475	0.018129	0.006416	0.00579	0.00353	0.009004	0.028404	0.004554	0.014579	0.005396	0.006988	0.015226	0.004946	0.003388	0.141989	0.004493	0.003446
2.248	0.018519	0.006513	0.00575	0.003504	0.009018	0.028501	0.004559	0.01446	0.005354	0.00688	0.015772	0.004895	0.003377	0.139837	0.004529	0.003471
2.2485	0.018916	0.006613	0.005711	0.003479	0.009031	0.028596	0.004566	0.014342	0.005311	0.006773	0.016329	0.004845	0.003366	0.137697	0.004565	0.003494
2.249	0.019321	0.006714	0.005672	0.003455	0.009043	0.028688	0.004574	0.014225	0.00527	0.006667	0.016897	0.004797	0.003354	0.135571	0.004603	0.003518
2.2495	0.019733	0.006818	0.005633	0.003431	0.009056	0.028776	0.004583	0.01411	0.005228	0.006563	0.017476	0.004748	0.003343	0.133458	0.00464	0.003541
2.25	0.020152	0.006924	0.005595	0.003408	0.009067	0.028862	0.004592	0.013995	0.005187	0.006461	0.018066	0.004701	0.003332	0.131359	0.004679	0.003564
2.2505	0.020578	0.007033	0.005558	0.003385	0.009079	0.028944	0.004603	0.013882	0.005147	0.00636	0.018667	0.004655	0.00332	0.129275	0.004718	0.003586
2.251	0.021012	0.007144	0.005521	0.003363	0.009089	0.029024	0.004615	0.013771	0.005107	0.00626	0.019279	0.00461	0.003309	0.127207	0.004758	0.003608
2.2515	0.021453	0.007257	0.005484	0.003341	0.0091	0.0291	0.004628	0.01366	0.005068	0.006162	0.019903	0.004565	0.003297	0.125155	0.004798	0.00363
2.252	0.021902	0.007373	0.005448	0.00332	0.00911	0.029174	0.004642	0.013551	0.005029	0.006065	0.020537	0.004522	0.003286	0.12312	0.004839	0.003651
2.2525	0.022357	0.007491	0.005412	0.003299	0.009119	0.029244	0.004657	0.013443	0.004991	0.00597	0.021182	0.004479	0.003274	0.121102	0.004881	0.003671
2.253	0.02282	0.007611	0.005376	0.003279	0.009128	0.029312	0.004673	0.013336	0.004953	0.005877	0.021839	0.004437	0.003263	0.119101	0.004923	0.003692
2.2535	0.023291	0.007734	0.005341	0.003259	0.009137	0.029377	0.004689	0.013231	0.004916	0.005785	0.022507	0.004396	0.003251	0.117119	0.004967	0.003712
2.254	0.023768	0.007859	0.005307	0.00324	0.009145	0.02944	0.004707	0.013127	0.004879	0.005695	0.023186	0.004357	0.00324	0.115155	0.005011	0.003731
2.2545	0.024253	0.007987	0.005273	0.003221	0.009153	0.029499	0.004726	0.013024	0.004842	0.005606	0.023876	0.004318	0.003228	0.113211	0.005056	0.00375
2.255	0.024745	0.008117	0.005239	0.003203	0.00916	0.029556	0.004746	0.012923	0.004807	0.005519	0.024577	0.004279	0.003216	0.111287	0.005101	0.003769
2.2555	0.025244	0.008249	0.005206	0.003185	0.009167	0.029611	0.004767	0.012823	0.004771	0.005434	0.02529	0.004242	0.003205	0.109383	0.005148	0.003788
2.256	0.02575	0.008384	0.005173	0.003168	0.009174	0.029662	0.004789	0.012725	0.004736	0.00535	0.026014	0.004206	0.003194	0.1075	0.005195	0.003805
2.2565	0.026264	0.008521	0.00514	0.003151	0.00918	0.029712	0.004811	0.012628	0.004702	0.005268	0.026749	0.004171	0.003182	0.105638	0.005243	0.003823
2.257	0.026784	0.00866	0.005109	0.003135	0.009185	0.029758	0.004835	0.012532	0.004668	0.005187	0.027495	0.004136	0.003171	0.103797	0.005292	0.00384
2.2575	0.027311	0.008802	0.005077	0.003119	0.00919	0.029803	0.00486	0.012439	0.004635	0.005108	0.028252	0.004103	0.00316	0.101979	0.005342	0.003857
2.258	0.027845	0.008946	0.005046	0.003104	0.009194	0.029844	0.004885	0.012346	0.004602	0.00503	0.02902	0.00407	0.003149	0.100184	0.005393	0.003873
2.2585	0.028385	0.009092	0.005015	0.003089	0.009198	0.029884	0.004912	0.012256	0.00457	0.004954	0.029799	0.004039	0.003138	0.098412	0.005445	0.003889
2.259	0.028933	0.009241	0.004985	0.003074	0.009202	0.02992	0.00494	0.012167	0.004538	0.00488	0.03059	0.004008	0.003127	0.096663	0.005497	0.003905
2.2595	0.029486	0.009392	0.004955	0.00306	0.009205	0.029955	0.004968	0.012079	0.004507	0.004807	0.031391	0.003978	0.003116	0.094938	0.005551	0.00392
2.26	0.030047	0.009545	0.004926	0.003047	0.009207	0.029987	0.004998	0.011994	0.004476	0.004736	0.032203	0.003949	0.003106	0.093238	0.005606	0.003935
2.2605	0.030614	0.009701	0.004897	0.003034	0.009209	0.030018	0.005028	0.01191	0.004446	0.004666	0.033025	0.003921	0.003096	0.091561	0.005661	0.00395
2.261	0.031187	0.009859	0.004869	0.003021	0.009211	0.030046	0.00506	0.011827	0.004416	0.004598	0.033859	0.003894	0.003085	0.08991	0.005718	0.003965
2.2615	0.031767	0.010019	0.00484	0.003009	0.009211	0.030072	0.005092	0.011747	0.004387	0.004531	0.034703	0.003868	0.003075	0.088284	0.005775	0.003979
2.262	0.032352	0.010181	0.004813	0.002997	0.009212	0.030096	0.005125	0.011668	0.004358	0.004466	0.035557	0.003842	0.003066	0.086683	0.005833	0.003993
2.2625	0.032944	0.010345	0.004786	0.002986	0.009212	0.030118	0.00516	0.011591	0.00433	0.004402	0.036422	0.003818	0.003056	0.085108	0.005893	0.004006
2.263	0.033542	0.010512	0.004759	0.002976	0.009211	0.030138	0.005195	0.011515	0.004302	0.00434	0.037298	0.003794	0.003047	0.083558	0.005953	0.00402
2.2635	0.034145	0.01068	0.004733	0.002965	0.00921	0.030157	0.005231	0.011442	0.004275	0.004279	0.038183	0.003771	0.003038	0.082035	0.006014	0.004033
2.264	0.034754	0.010851	0.004707	0.002956	0.009208	0.030173	0.005268	0.01137	0.004249	0.00422	0.039078	0.003749	0.003029	0.080538	0.006077	0.004045
2.2645	0.035369	0.011024	0.004681	0.002947	0.009206	0.030189	0.005306	0.0113	0.004222	0.004162	0.039983	0.003728	0.003021	0.079068	0.00614	0.004058
